As of:,30-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00111,InTrader,36211VN97,GNMA  POOL 524316,Agency MBS,Agency RMBS,United States,AFS," 28,781 "," 1,395 "," 1,395 "," 1,490 ", 95 , 95 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000940," 1,395 ", -   ," 1,395 ",1999,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36211VN9700111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211X2X3,GNMA POOL 526490,Agency MBS,Agency RMBS,United States,AFS," 415,147 "," 1,465 "," 1,465 "," 1,475 ", 10 , 10 ,  , Agency MBS , Agency MBS ,,,6.9927%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000966," 1,465 ", -   ," 1,465 ",2000,311-03  ,061,12/19/2000,6.99266,0.0699266, 0.070 ,100.0006827,36211X2X300111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211X2X3,GNMA POOL 526490,Agency MBS,Agency RMBS,United States,AFS," 397,595 "," 1,403 "," 1,403 "," 1,412 ", 10 , 10 ,  , Agency MBS , Agency MBS ,,,6.9426%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000968," 1,403 ", -   ," 1,403 ",2000,311-03  ,061,12/19/2000,6.94259,0.0694259, 0.069 ,100.0049897,36211X2X300111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36225ASV3,GNMA  POOL 780532,Agency MBS,Agency RMBS,United States,AFS," 155,000 "," 1,161 "," 1,160 "," 1,390 ", 230 , 230 ,  , Agency MBS , Agency MBS ,,,7.5015%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161001076," 1,160 ", -   ," 1,160 ",1997,311-03  ,065,8/23/2000,7.50203,0.0750203, 0.075 ,99.98363014,36225ASV300111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36202KKG9,GNMA 2,Agency MBS,Agency RMBS,United States,HTM," 102,000 "," 1,316 "," 1,331 "," 1,351 ", 19 , 19 ,  , Agency MBS , Agency MBS ,,,1.4894%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713000895," 1,331 ", -   ," 1,331 ",1994,MBFL03M ,062,2/27/2012,1.48938,0.0148938, 0.015 ,101.1610589,36202KKG900111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36202KJU0,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 140,296 "," 1,302 "," 1,317 "," 1,335 ", 18 , 18 ,  , Agency MBS , Agency MBS ,,,1.4902%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713000925," 1,317 ", -   ," 1,317 ",1994,MBFL03M ,065,2/27/2012,1.49019,0.0149019, 0.015 ,101.1545996,36202KJU000111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36202KJU0,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 140,292 "," 1,302 "," 1,317 "," 1,335 ", 18 , 18 ,  , Agency MBS , Agency MBS ,,,1.4903%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713000969," 1,317 ", -   ," 1,317 ",1994,MBFL03M ,065,2/27/2012,1.49028,0.0149028, 0.015 ,101.1538402,36202KJU000111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36202KLC7,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 120,875 "," 1,266 "," 1,281 "," 1,313 ", 32 , 32 ,  , Agency MBS , Agency MBS ,,,1.4896%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713002903," 1,281 ", -   ," 1,281 ",1994,MBFL03M ,062,2/27/2012,1.48959,0.0148959, 0.015 ,101.188793,36202KLC700111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36211CJK9,GNMA  POOL 508866,Agency MBS,Agency RMBS,United States,AFS," 98,373 "," 1,203 "," 1,203 "," 1,304 ", 101 , 101 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000742," 1,203 ", -   ," 1,203 ",1999,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36211CJK900111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36202KJU0,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 135,681 "," 1,259 "," 1,273 "," 1,291 ", 18 , 18 ,  , Agency MBS , Agency MBS ,,,1.4903%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713000967," 1,273 ", -   ," 1,273 ",1994,MBFL03M ,065,2/27/2012,1.49034,0.0149034, 0.015 ,101.1533512,36202KJU000111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 232,367 "," 1,043 "," 1,038 "," 1,216 ", 178 , 178 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000779," 1,038 ", -   ," 1,038 ",1999,311-03  ,065,8/23/2000,7.55059,0.0755059, 0.076 ,99.55326757,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36212ECX3,GNMA  POOL 531186,Agency MBS,Agency RMBS,United States,AFS," 797,864 "," 1,210 "," 1,210 "," 1,212 ", 2 , 2 ,  , Agency MBS , Agency MBS ,,,6.9962%,Due in one year or less,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000995," 1,210 ", -   ," 1,210 ",2000,311-03  ,061,11/16/2000,6.99621,0.0699621, 0.070 ,100.0008267,36212ECX300111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 227,260 "," 1,020 "," 1,016 "," 1,189 ", 174 , 174 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000782," 1,016 ", -   ," 1,016 ",1999,311-03  ,065,8/23/2000,7.55029,0.0755029, 0.076 ,99.55596942,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 224,992 "," 1,010 "," 1,010 "," 1,177 ", 167 , 167 ,  , Agency MBS , Agency MBS ,,,7.5014%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000777," 1,010 ", -   ," 1,010 ",1999,311-03  ,065,8/23/2000,7.5003,0.075003, 0.075 ,99.99702979,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211PEB5,GNMA  POOL 518630,Agency MBS,Agency RMBS,United States,AFS," 430,834 "," 1,136 "," 1,136 "," 1,141 ", 5 , 5 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000884," 1,136 ", -   ," 1,136 ",1999,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36211PEB500111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EEE4,GNMA  POOL 510533,Agency MBS,Agency RMBS,United States,AFS," 177,206 ", 968 , 968 ," 1,129 ", 161 , 161 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000754, 968 , -   , 968 ,1999,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36211EEE400111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36202KJB2,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 93,029 "," 1,074 "," 1,086 "," 1,102 ", 15 , 15 ,  , Agency MBS , Agency MBS ,,,1.4907%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713000605," 1,086 ", -   ," 1,086 ",1994,MBFL03M ,065,2/27/2012,1.49069,0.0149069, 0.015 ,101.1404048,36202KJB200111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36211FNU5,GNMA POOL 511703,Agency MBS,Agency RMBS,United States,AFS," 280,745 "," 1,095 "," 1,095 "," 1,098 ", 3 , 3 ,  , Agency MBS , Agency MBS ,,,6.9945%,Due in one year or less,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000820," 1,095 ", -   ," 1,095 ",2000,311-03  ,061,10/19/2000,6.99447,0.0699447, 0.070 ,100.0036532,36211FNU500111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36202KLC7,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 100,000 "," 1,047 "," 1,060 "," 1,086 ", 26 , 26 ,  , Agency MBS , Agency MBS ,,,1.4881%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713002901," 1,060 ", -   ," 1,060 ",1994,MBFL03M ,062,2/27/2012,1.48806,0.0148806, 0.015 ,101.2021044,36202KLC700111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36209RNA7,GNMA POOL 479285,Agency MBS,Agency RMBS,United States,AFS," 95,400 ", 942 , 941 ," 1,075 ", 133 , 133 ,  , Agency MBS , Agency MBS ,,,7.5014%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000511, 941 , -   , 941 ,2000,311-03  ,065,8/23/2000,7.50095,0.0750095, 0.075 ,99.99150355,36209RNA700111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EKS6,GNMA  POOL 510705,Agency MBS,Agency RMBS,United States,AFS," 537,588 "," 1,004 "," 1,004 "," 1,067 ", 63 , 63 ,  , Agency MBS , Agency MBS ,,,7.5014%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000759," 1,004 ", -   ," 1,004 ",1999,311-03  ,065,8/23/2000,7.50045,0.0750045, 0.075 ,99.99601661,36211EKS600111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 201,657 ", 905 , 901 ," 1,055 ", 154 , 154 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000783, 901 , -   , 901 ,1999,311-03  ,065,8/23/2000,7.5494,0.075494, 0.075 ,99.56367573,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,31371JMB7,Fannie Mae,Agency MBS,Agency RMBS,United States,AFS," 277,529 ", 928 , 954 ," 1,042 ", 88 , 88 ,  , Agency MBS , Agency MBS ,,,6.7003%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0713002248, 954 , -   , 954 ,2000,343-08  ,074,2/27/2012,6.70033,0.0670033, 0.067 ,102.7846928,31371JMB700111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36210KXC4,GNMA  POOL 494875,Agency MBS,Agency RMBS,United States,AFS," 117,292 ", 905 , 905 ," 1,037 ", 132 , 132 ,  , Agency MBS , Agency MBS ,,,7.5014%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000637, 905 , -   , 905 ,1999,311-03  ,065,8/23/2000,7.50187,0.0750187, 0.075 ,99.98342999,36210KXC400111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36210XGK7,GNMA  POOL 505202,Agency MBS,Agency RMBS,United States,AFS," 322,677 ", 968 , 968 ," 1,021 ", 53 , 53 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000705, 968 , -   , 968 ,1999,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36210XGK700111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211X2X3,GNMA POOL 526490,Agency MBS,Agency RMBS,United States,AFS," 282,074 ", 995 , 995 ," 1,002 ", 7 , 7 ,  , Agency MBS , Agency MBS ,,,6.9892%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000967, 995 , -   , 995 ,2000,311-03  ,061,12/19/2000,6.98921,0.0698921, 0.070 ,100.0010047,36211X2X300111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36202KJU0,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 100,209 ", 930 , 941 , 954 , 13 , 13 ,  , Agency MBS , Agency MBS ,,,1.4891%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713000963, 941 , -   , 941 ,1994,MBFL03M ,065,2/27/2012,1.48908,0.0148908, 0.015 ,101.1636661,36202KJU000111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 181,526 ", 815 , 811 , 950 , 139 , 139 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000778, 811 , -   , 811 ,1999,311-03  ,065,8/23/2000,7.55168,0.0755168, 0.076 ,99.54350787,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36210RNP1,GNMA  POOL 499998,Agency MBS,Agency RMBS,United States,AFS," 79,082 ", 844 , 844 , 916 , 72 , 72 ,  , Agency MBS , Agency MBS ,,,7.5014%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000669, 844 , -   , 844 ,1999,311-03  ,065,8/23/2000,7.50042,0.0750042, 0.075 ,99.99644697,36210RNP100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 173,429 ", 779 , 775 , 908 , 133 , 133 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000763, 775 , -   , 775 ,1999,311-03  ,065,8/23/2000,7.55195,0.0755195, 0.076 ,99.54146116,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211FKY0,GNMA  POOL 511611,Agency MBS,Agency RMBS,United States,AFS," 291,904 ", 897 , 897 , 899 , 2 , 2 ,  , Agency MBS , Agency MBS ,,,7.0000%,Due in one year or less,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000807, 897 , -   , 897 ,2000,311-03  ,061,11/16/2000,7,0.07, 0.070 ,100,36211FKY000111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 156,074 ", 701 , 698 , 817 , 119 , 119 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000767, 698 , -   , 698 ,1999,311-03  ,065,8/23/2000,7.55026,0.0755026, 0.076 ,99.55614546,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211KGN8,GNMA  POOL 515105,Agency MBS,Agency RMBS,United States,AFS," 148,839 ", 803 , 803 , 807 , 4 , 4 ,  , Agency MBS , Agency MBS ,,,7.0000%,Due in one year or less,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000848, 803 , -   , 803 ,2000,311-03  ,061,11/16/2000,7,0.07, 0.070 ,100,36211KGN800111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 147,068 ", 660 , 657 , 770 , 112 , 112 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000762, 657 , -   , 657 ,1999,311-03  ,065,8/23/2000,7.54985,0.0754985, 0.075 ,99.55923783,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211AAS5,GNMA  POOL 506817,Agency MBS,Agency RMBS,United States,AFS," 295,132 ", 763 , 763 , 766 , 3 , 3 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000729, 763 , -   , 763 ,1999,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36211AAS500111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 138,525 ", 622 , 619 , 725 , 106 , 106 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000784, 619 , -   , 619 ,1999,311-03  ,065,8/23/2000,7.55024,0.0755024, 0.076 ,99.5561702,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36202KLC7,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 65,492 ", 686 , 694 , 711 , 17 , 17 ,  , Agency MBS , Agency MBS ,,,1.4872%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713002905, 694 , -   , 694 ,1994,MBFL03M ,062,2/27/2012,1.48724,0.0148724, 0.015 ,101.2100713,36202KLC700111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 128,623 ", 577 , 577 , 673 , 96 , 96 ,  , Agency MBS , Agency MBS ,,,7.5014%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000775, 577 , -   , 577 ,1999,311-03  ,065,8/23/2000,7.50054,0.0750054, 0.075 ,99.99480421,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36202KLC7,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 61,917 ", 649 , 656 , 672 , 16 , 16 ,  , Agency MBS , Agency MBS ,,,1.4871%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713002883, 656 , -   , 656 ,1994,MBFL03M ,062,2/27/2012,1.48706,0.0148706, 0.015 ,101.2120091,36202KLC700111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36212EDH7,GNMA  POOL 531204,Agency MBS,Agency RMBS,United States,AFS," 40,000 ", 647 , 647 , 670 , 23 , 23 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000997, 647 , -   , 647 ,2000,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36212EDH700111AFS,#N/A,Agency MBS,Yes
00111,InTrader,31371JMC5,Fannie Mae,Agency MBS,Agency RMBS,United States,AFS," 168,542 ", 550 , 566 , 668 , 102 , 102 ,  , Agency MBS , Agency MBS ,,,7.1811%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0713002250, 566 , -   , 566 ,2000,343-08  ,074,2/27/2012,7.18109,0.0718109, 0.072 ,102.9149002,31371JMC500111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211UY97,GNMA  POOL 523736,Agency MBS,Agency RMBS,United States,AFS," 151,027 ", 641 , 641 , 662 , 21 , 21 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000937, 641 , -   , 641 ,2000,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36211UY9700111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 126,224 ", 567 , 564 , 661 , 96 , 96 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000785, 564 , -   , 564 ,1999,311-03  ,065,8/23/2000,7.54868,0.0754868, 0.075 ,99.57116386,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 125,612 ", 564 , 561 , 657 , 96 , 96 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000786, 561 , -   , 561 ,1999,311-03  ,065,8/23/2000,7.54855,0.0754855, 0.075 ,99.57084589,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EXX1,GNMA  POOL 511094,Agency MBS,Agency RMBS,United States,AFS," 113,746 ", 641 , 641 , 649 , 8 , 8 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000797, 641 , -   , 641 ,1999,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36211EXX100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211UV74,GNMA  POOL 523638,Agency MBS,Agency RMBS,United States,AFS," 31,823 ", 595 , 595 , 646 , 50 , 50 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000936, 595 , -   , 595 ,1999,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36211UV7400111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36202KKX2,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 82,102 ", 617 , 623 , 639 , 16 , 16 ,  , Agency MBS , Agency MBS ,,,1.5048%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713002859, 623 , -   , 623 ,1994,MBFL03M ,062,2/27/2012,1.50483,0.0150483, 0.015 ,101.0461269,36202KKX200111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36202KJU0,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 64,881 ", 602 , 609 , 617 , 8 , 8 ,  , Agency MBS , Agency MBS ,,,1.4884%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713000983, 609 , -   , 609 ,1994,MBFL03M ,065,2/27/2012,1.4884,0.014884, 0.015 ,101.1694546,36202KJU000111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 116,922 ", 525 , 523 , 612 , 89 , 89 ,  , Agency MBS , Agency MBS ,,,7.5572%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000787, 523 , -   , 523 ,1999,311-03  ,065,8/23/2000,7.54857,0.0754857, 0.075 ,99.57133059,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211PEQ2,GNMA  POOL 518643,Agency MBS,Agency RMBS,United States,AFS," 82,725 ", 528 , 528 , 605 , 78 , 78 ,  , Agency MBS , Agency MBS ,,,7.5014%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000885, 528 , -   , 528 ,1999,311-03  ,065,8/23/2000,7.50042,0.0750042, 0.075 ,99.99621026,36211PEQ200111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 115,353 ", 518 , 518 , 604 , 86 , 86 ,  , Agency MBS , Agency MBS ,,,7.5014%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000769, 518 , -   , 518 ,1999,311-03  ,065,8/23/2000,7.5006,0.075006, 0.075 ,99.9942067,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36202KKG9,GNMA 2,Agency MBS,Agency RMBS,United States,HTM," 45,363 ", 585 , 592 , 601 , 8 , 8 ,  , Agency MBS , Agency MBS ,,,1.4872%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713000799, 592 , -   , 592 ,1994,MBFL03M ,062,2/27/2012,1.48715,0.0148715, 0.015 ,101.1806315,36202KKG900111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36202KJC0,Government National Mortgage A,Agency MBS,Agency RMBS,United States,HTM," 61,540 ", 581 , 587 , 595 , 8 , 8 ,  , Agency MBS , Agency MBS ,,,1.4878%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1243100,,2,4A1,Treasury,0713002853, 587 , -   , 587 ,1994,MBFL03M ,062,2/27/2012,1.48782,0.0148782, 0.015 ,101.1644732,36202KJC000111HTM,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 110,882 ", 498 , 498 , 580 , 83 , 83 ,  , Agency MBS , Agency MBS ,,,7.5014%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000770, 498 , -   , 498 ,1999,311-03  ,065,8/23/2000,7.50062,0.0750062, 0.075 ,99.99397276,36211EQN100111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36212ECX3,GNMA  POOL 531186,Agency MBS,Agency RMBS,United States,AFS," 375,410 ", 569 , 569 , 570 , 1 , 1 ,  , Agency MBS , Agency MBS ,,,7.0000%,Due in one year or less,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000996, 569 , -   , 569 ,2000,311-03  ,061,11/16/2000,7,0.07, 0.070 ,100,36212ECX300111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EEX2,GNMA  POOL 510550,Agency MBS,Agency RMBS,United States,AFS," 51,150 ", 475 , 475 , 563 , 88 , 88 ,  , Agency MBS , Agency MBS ,,,7.5000%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000758, 475 , -   , 475 ,1999,311-03  ,065,8/23/2000,7.5,0.075, 0.075 ,100,36211EEX200111AFS,#N/A,Agency MBS,Yes
00111,InTrader,31384UPF5,Fannie Mae,Agency MBS,Agency RMBS,United States,AFS," 342,564 ", 528 , 543 , 551 , 8 , 8 ,  , Agency MBS , Agency MBS ,,,7.1961%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220044,1291094,2,4A2,Treasury,0713002276, 543 , -   , 543 ,2000,343-08  ,074,2/27/2012,7.19608,0.0719608, 0.072 ,102.8004314,31384UPF500111AFS,#N/A,Agency MBS,Yes
00111,InTrader,36211EQN1,GNMA  POOL 510861,Agency MBS,Agency RMBS,United States,AFS," 104,351 ", 469 , 468 , 546 , 78 , 78 ,  , Agency MBS , Agency MBS ,,,7.5014%,Due after ten years,NA,AAA to AA-,AA+,, -   , -   ,1220042,1291092,2,4A1,Treasury,0161000771, 468 , -   , 468 ,1999,311-03  ,065,8/23/2000,7.50066,0.0750066, 0.075 ,99.99359672,36211EQN100111AFS,#N/A,Agency MBS,Yes
