Scenario,CUSIP,ISIN,Moody's Asset Type,Intention,Current Face (000$),Book Price,Previously Impaired,Tranche Projected Principal Loss %,Moody's Yield (%),Moody's Stressed Book Price,Moody's OTTI (%),Moody's OTTI for 99-20 (000$),imp,Moody's OTTI for non 99-20 ($000),Modified Duration,Effective Duration,Convexity,WAL (Principal),WAL,DM/Yield,Cumulative Lifetime Pool Loss %,Projected Pool Loss %,Projected Pool Defaulted %,Cumulative Lifetime Tranche Loss %,Cumulative Lifetime Tranche Loss $,Tranche Projected Principal Loss $,Country,Credit Model
Fed Adverse,05953YAJ0,US05953YAJ01,MBS - Alt-A,AFS,21893.77241,56.334,Yes,0.2865373,10.58243592,51.93169797,0.04402302,963.8299872,963.8299872,0,4.878656504,5.09436598,0.478260378,7.981967151,7.691731417,4.766003508,0.348025323,0.305005725,0.542174913,0.259729168,9653.35399,6273.382433,UNITED STATES,MPA
Fed Adverse,05951UAD3,US05951UAD37,MBS - Alt-A,AFS,23516.85016,69.496,Yes,0.265993,6.327516112,66.36504339,0.031309566,736.3023745,736.3023745,0,5.461844961,5.61114924,0.543430245,7.244511846,6.979383416,1.42898832,0.275001112,0.280361649,0.514519111,0.3050351,13726.57947,6255.317525,UNITED STATES,MPA
Fed Adverse,362341MD8,0,MBS - First Mortgage,AFS,7489.98882,84.662,Yes,0.1166771,6.640003942,88.83733139,0,0,0,0,6.430185868,6.667308456,0.693836644,9.586579295,8.871044874,3.386426424,0.075171152,0.059465448,0.213706187,0.034956407,873.9101746,873.9101746,UNITED STATES,MPA
Fed Adverse,12667GXS7,0,MBS - Alt-A,AFS,4929.10464,46.592,Yes,0.2835883,15.29774486,46.31966429,0.002723357,13.42371212,13.42371212,0,4.028129316,4.333298165,0.313352713,7.431722561,7.495606191,10.8661572,0.035255516,0.124080368,0.26257441,0.06533574,1528.189898,1397.836405,UNITED STATES,MPA
Fed Adverse,12667GRE5,0,MBS - First Mortgage,AFS,4533.336,36.456,Yes,0.1045442,27.35151217,35.24307847,0.012129215,54.98580837,54.98580837,0,2.616723123,2.957326447,0.14794214,7.461313433,7.214771097,21.2046078,0.029799433,0.100361906,0.303984973,0.018086451,542.5935392,473.9339855,UNITED STATES,MPA
Fed Adverse,32052FAY2,0,MBS - Alt-A,AFS,2764.98327,45.02,Yes,0.5718779,13.27468305,44.22854244,0.007914576,21.88366912,21.88366912,0,4.354728879,4.634827789,0.36396265,5.67415989,7.672430664,8.659206461,0.041727264,0.178178322,0.354925364,0.133910739,2129.194136,1581.232826,UNITED STATES,MPA
Fed Adverse,22541SDU9,US22541SDU96,MBS - Alt-A,AFS,2372.76445,91.848,Yes,0,5.593900995,97.23576484,0,0,0,0,5.445448211,5.6255857,0.536494962,7.701961387,7.33144806,2.545535429,0.014602514,0.055960599,0.18857785,0,0,0,UNITED STATES,MPA
Fed Adverse,17307GMC9,US17307GMC95,MBS - Alt-A,AFS,587.72669,100,No,0,,,0,0,0,0,8.11967268,8.298949839,1.001748453,10.87790932,9.728711398,0.269829468,0.011803485,0.089610968,0.190521566,0,0,0,UNITED STATES,MPA
Fed Adverse,02660TFP3,US02660TFP30,MBS - Alt-A,AFS,3266.3059,65.856,Yes,0.1008849,11.52850774,65.56537878,0.002906212,9.492578056,9.492578056,0,4.44934829,4.703608698,0.385280014,7.826758177,7.617814508,7.968587158,0.088413483,0.143518643,0.31373416,0.010688318,329.5209441,329.5209441,UNITED STATES,MPA
Fed Adverse,30251YAA6,0,MBS - Alt-A,AFS,4749.57704,80.462,Yes,0,8.684729564,84.19698551,0,0,0,0,3.780628491,3.967040567,0.267767268,5.358878514,5.253857966,5.846978417,0.037707057,0.094868894,0.393578876,0,0,0,UNITED STATES,MPA
Fed Adverse,43739EAQ0,US43739EAQ08,MBS - Alt-A,HTM,2191.66172,81.7787,Yes,0.0168468,6.826350464,86.39320697,0,0,0,0,5.987399177,6.218699504,0.603895054,8.924338517,8.249807875,3.529324373,0.052911405,0.082113229,0.199647605,0.003692249,36.92248666,36.92248666,UNITED STATES,MPA
Fed Adverse,17310RAB5,US17310RAB50,MBS - Alt-A,AFS,9993.51471,96.828,Yes,0,3.194190908,99.81107394,0,0,0,0,1.910179092,1.955691067,0.063195769,2.036473705,2.041600895,1.833752468,0.155391276,0.092372112,0.246695904,0,0,0,UNITED STATES,MPA
Fed Adverse,073879A99,US073879A998,MBS - Alt-A,AFS,11625.24716,81.098,Yes,0,9.983049457,83.89853917,0,0,0,0,2.433947984,2.572196016,0.104259041,3.116272311,3.076775649,7.968070451,0.023257962,0.123784032,0.283171282,0,0,0,UNITED STATES,MPA
Fed Adverse,92922F4D7,0,MBS - First Mortgage,AFS,7235.90582,80.175,Yes,0.0034256,7.462227005,84.44635095,0,0,0,0,6.711854466,6.987746637,0.747910584,10.80761741,9.637542676,4.195376388,0.055465389,0.037545051,0.166846831,0.000991493,24.78731898,24.78731898,UNITED STATES,MPA
Fed Adverse,76112BWX4,0,MBS - Subprime,HTM,5000,100,No,0,,,0,0,0,0,11.78610771,12.0665052,1.772744721,17.2907036,13.54752754,4.758101744,0.189814522,0.258805056,0.515425392,0,0,0,UNITED STATES,MPA
Fed Adverse,45254NJM0,0,MBS - Alt-A,AFS,775.54913,100,No,0,,,0,0,0,0,6.813539238,6.980310692,0.756338033,9.080778625,8.379867304,0.791018624,0.022056589,0.120207054,0.297603057,0,0,0,UNITED STATES,MPA
Fed Adverse,45254NKL0,US45254NKL00,MBS - Alt-A,HTM,675.43504,100,No,0,,,0,0,0,0,5.087044894,5.210694013,0.439297849,6.244367221,6.027410829,0.945096882,0.022978876,0.024809974,0.118323152,0,0,0,UNITED STATES,MPA
Fed Adverse,45254NGC5,0,MBS - Alt-A,AFS,249.83895,100,No,0,,,0,0,0,0,5.429253274,5.588896239,0.505226442,7.25953155,6.814808941,1.828964632,0.009492074,0.106754959,0.303739142,0,0,0,UNITED STATES,MPA
Fed Adverse,000759BY5,0,MBS - Subprime,AFS,3384.22015,51.089,Yes,0,97.88364868,50.69721184,0.003917882,13.25897386,13.25897386,0,0.482294531,0.71450872,0.005618143,1.399614737,1.403199518,96.29559282,0.00175648,0.026523923,0.453636191,0,0,0,UNITED STATES,MPA
Fed Adverse,004375AK7,0,MBS - Subprime,AFS,3491.24168,95.2696,Yes,0,5.243565488,95.19814702,0.00071453,2.494596219,2.494596219,0,5.196954437,5.332833179,0.463507653,6.706866751,6.332901744,5.229168103,0.034207958,0.103082948,0.248981425,0,0,0,UNITED STATES,MPA
Fed Adverse,040104FL0,0,MBS - Subprime,AFS,1913.40607,100,No,0,,,0,0,0,0,6.137120748,6.272008171,0.660955065,8.016756807,7.520401746,4.395788471,0.055149355,0.103114803,0.243274922,0,0,0,UNITED STATES,MPA
Fed Adverse,31846LCF1,0,HEL - Closed-End - Not High LTV,AFS,507.85846,100,No,0,,,0,0,0,0,1.995692908,2.070637084,0.071396399,2.340459407,2.24883588,7.510591986,0.000115083,0.006877312,0.183666686,0,0,0,UNITED STATES,MPA
Fed Adverse,31846LCK0,0,HEL - Closed-End - Not High LTV,AFS,36.36567,100,No,0.0000025,,,2.50E-06,0,0.0000025,9.09E-05,7.700137255,8.012006397,0.825762254,12.77419856,9.568975667,8.100352801,0.002902404,0.122752849,0.40853918,6.49E-09,9.09E-05,9.09E-05,UNITED STATES,MPA
Fed Adverse,00253CHW0,0,MBS - Scratch & Dent,AFS,37.12665,99.01,Yes,0,5.768643688,98.99100826,0.000189917,0.007050997,0.007050997,0,0.620791534,0.63860155,0.008104897,0.651426254,0.644588766,5.737841121,0.003211263,0.083509825,0.25683066,0,0,0,UNITED STATES,MPA
Fed Adverse,94983KAG4,US94983KAG40,MBS - First Mortgage,AFS,5838.09959,82.49,Yes,0.0352352,8.227896881,86.09512168,0,0,0,0,6.203147255,6.479366475,0.651301011,10.37702827,9.138924359,4.881077493,0.011173153,0.041551638,0.164107862,0.01028533,205.7066067,205.7066067,UNITED STATES,MPA
Fed Adverse,126670QV3,US126670QV31,MBS - Subprime,AFS,9957.23272,66.69,Yes,0.0000001,28.43338913,64.5407447,0.021492553,214.006352,214.006352,0,1.373760507,1.552370017,0.048620464,2.796163044,2.840053623,24.70752613,0.268358179,0.267352147,0.482828169,0.126941611,2538.832229,0.000995723,UNITED STATES,MPA
Fed Adverse,76110WLM6,0,MBS - Subprime,AFS,5668.33949,94.522,Yes,0.0199024,9.515734483,92.67925314,0.018427469,104.453148,104.453148,0,1.751841003,1.825272317,0.070553252,2.143532153,2.161246136,8.383330936,0.0941508,0.24004167,0.435428695,0.001663917,112.8135599,112.8135599,UNITED STATES,MPA
Fed Adverse,152314DQ0,US152314DQ07,MBS - Subprime,AFS,3788.96086,100,No,0,,,0,0,0,0,0.815002927,0.839144991,0.015891213,0.876616992,0.872277222,5.924411737,0.09444433,0.086269171,0.324584426,0,0,0,UNITED STATES,MPA
Fed Adverse,64352VEF4,US64352VEF40,MBS - Subprime,AFS,1106.71531,100,No,0,,,0,0,0,0,2.017932261,2.06290543,0.091959175,2.262375507,2.269490751,4.448003176,0.02730005,0.095423813,0.234003287,0,0,0,UNITED STATES,MPA
Fed Adverse,61913JAN6,0,MBS - Subprime,AFS,733.65008,100,No,0,,,0,0,0,0,0.327531209,0.333795745,0.003044672,0.336840134,0.337391081,3.825305927,0.109107986,0.153538558,0.40523785,0,0,0,UNITED STATES,MPA
Fed Adverse,805564JM4,US805564JM47,MBS - Subprime,AFS,430.67036,100,No,0,,,0,0,0,0,0.806984923,0.832592939,0.014643217,0.868558213,0.860084552,6.346591135,0.076193002,0.031460355,0.16285658,0,0,0,UNITED STATES,MPA
Fed Adverse,79548KXY9,0,MBS - First Mortgage,AFS,0.54472,100,No,0,,,0,0,0,0,1.688109241,1.744223914,0.068727177,1.978316706,1.991751,6.648227735,0.001260972,0.100398906,0.362146556,0,0,0,UNITED STATES,MPA
Fed Adverse,161546FF8,0,MBS - Subprime,AFS,11646.10741,88.224,Yes,0,8.347021514,87.88533622,0.003386638,39.44114758,39.44114758,0,3.784440515,3.940467045,0.279928354,5.386033705,5.205480952,8.245685452,0.03343622,0.087532778,0.179313439,0,0,0,UNITED STATES,MPA
Fed Adverse,161542CN3,US161542CN30,MBS - Subprime,HTM,11024.31068,100,No,0,,,0,0,0,0,4.537541958,4.646737672,0.341602512,5.570656797,5.254645468,4.81298971,0.029894912,0.090338866,0.2080135,0,0,0,UNITED STATES,MPA
Fed Adverse,126671C95,0,MBS - Subprime,AFS,7305.62396,80.54,Yes,0,9.328710959,79.61567886,0.009243211,67.52742667,67.52742667,0,3.898565099,4.074634893,0.285054838,5.581071781,5.459762845,9.032543453,0.025823501,0.143250588,0.317539304,0,0,0,UNITED STATES,MPA
Fed Adverse,466247ZB2,0,MBS - Prime Jumbo,AFS,6243.76555,78.629,Yes,0.0432857,7.828290368,80.90685656,0,0,0,0,5.802093225,6.043298921,0.582060651,9.103343087,8.348188994,4.335946785,0.065008151,0.051212608,0.190997665,0.010810631,270.2657625,270.2657625,UNITED STATES,MPA
Fed Adverse,805564NL1,0,MBS - Subprime,HTM,2689.57384,100,No,0,,,0,0,0,0,7.639374849,7.831546204,0.771852609,10.15461883,8.605093508,5.031075402,0.036528749,0.13874337,0.318712549,0,0,0,UNITED STATES,MPA
Fed Adverse,22540VWZ1,0,MBS - Subprime,AFS,1409.13936,85.706,Yes,0,9.773778736,85.07383514,0.006321649,8.908083862,8.908083862,0,3.780400433,3.961451639,0.268994107,5.524544071,5.246935729,9.578414197,0.084034595,0.215474552,0.417233743,0,0,0,UNITED STATES,MPA
Fed Adverse,64352VAE1,US64352VAE11,HEL - Closed-End - Not High LTV,AFS,1130.77509,100,No,0.0000128,,,1.28E-05,0,0.0000128,0.014473921,5.153418828,5.350068803,0.359707262,6.997950844,5.909259025,7.631825847,0.027679108,0.002443832,0.150110601,7.89E-07,0.014473921,0.014473921,UNITED STATES,MPA
Fed Adverse,90211EAK1,US90211EAK10,MBS - Subprime,AFS,608.55234,97.869,Yes,0,8.07936372,97.82047156,0.000485284,0.295320957,0.295320957,0,1.935512902,2.01345486,0.066849699,2.273398713,2.19065828,8.053881487,0.036281783,0.034340437,0.179923575,0,0,0,UNITED STATES,MPA
Fed Adverse,79548KXX1,0,MBS - First Mortgage,AFS,228.13248,99.996,Yes,0,7.219798254,100.0143073,0,0,0,0,3.84520215,3.984101068,0.271726305,5.172659564,4.857303858,7.22453139,0.001260972,0.100398906,0.362146556,0,0,0,UNITED STATES,MPA
Fed Adverse,76110WRP3,0,MBS - Subprime,HTM,8484.71952,100,No,0,,,0,0,0,0,5.571284956,5.715141486,0.471414309,7.127795744,6.45386702,5.164213681,0.060220549,0.1327937,0.226940628,0,0,0,UNITED STATES,MPA
Fed Adverse,126671R40,US126671R404,MBS - Subprime,AFS,4300.28777,100.0038,No,0,,,0,0,0,0,7.234832603,7.426912887,0.687984485,9.579424832,8.131133189,5.252673853,0.03482185,0.112925448,0.257794566,0,0,0,UNITED STATES,MPA
Fed Adverse,00253CGV3,0,MBS - Subprime,AFS,1508.93355,100,No,0,,,0,0,0,0,0.717762632,0.742512899,0.010463458,0.768186605,0.754708902,6.896504798,0.117829819,0.073997013,0.243533788,0,0,0,UNITED STATES,MPA
Fed Adverse,12489WGM0,0,MBS - Subprime,AFS,782.18134,100,No,0,,,0,0,0,0,5.507771356,5.638884247,0.372199452,6.590246631,5.837160235,4.761014316,0.025044403,0.031052458,0.221002795,0,0,0,UNITED STATES,MPA
Fed Adverse,12666CAD5,US12666CAD56,MBS - Subprime,AFS,25227.26715,73.129,Yes,0.2885663,5.999783006,66.90801864,0.062209814,1569.383587,1569.383587,0,3.820235823,3.888521475,0.27670152,4.331772074,4.31695874,-0.257726088,0.495514625,0.39929994,0.658553809,0.242657971,7279.739141,7279.739141,UNITED STATES,MPA
Fed Adverse,94984MAP9,US94984MAP95,MBS - Prime Jumbo,AFS,5049.40814,68.523,Yes,0.061789,11.23519193,70.81000365,0,0,0,0,5.205640904,5.514239529,0.476599456,9.596017688,8.611576182,7.776763211,0.093532008,0.061789012,0.192143853,0.041449449,891.1631543,311.9978796,UNITED STATES,MPA
Fed Adverse,07388JAB1,US07388JAB17,MBS - Subprime,AFS,10727.59122,72.812,Yes,0,79.82147649,72.93303262,0,0,0,0,0.333145011,0.466935209,0.002438152,0.485245648,0.481872118,68.74214247,0.348423447,0.000676885,0.350848579,0,0,0,UNITED STATES,MPA
Fed Adverse,12667CAC6,US12667CAC64,MBS - Subprime,AFS,9134.30844,78.873,Yes,0.2887149,4.39504538,70.8555859,0.080174141,732.3353328,732.3353328,0,4.308887608,4.347363128,0.34465489,4.627850067,4.601477561,-2.096643914,0.537536405,0.428927668,0.688744273,0.175814064,2637.210948,2637.210948,UNITED STATES,MPA
Fed Adverse,46629TAD2,US46629TAD28,MBS - Subprime,AFS,6713.35596,98.65,Yes,0,1.990506055,99.95042754,0,0,0,0,1.048372983,1.065314468,0.021379986,1.079791375,1.08192906,1.424804889,0.270173619,0.243922045,0.426849839,0,0,0,UNITED STATES,MPA
Fed Adverse,40431JAD5,US40431JAD54,MBS - Subprime,AFS,12000,49.757,Yes,0.2287281,13.19508028,47.42305368,0.023339463,280.0735584,280.0735584,0,5.698017549,6.049469721,0.57779774,11.73458683,10.47275302,8.096744735,0.402992625,0.298838409,0.576618406,0.2287281,2744.7372,2744.7372,UNITED STATES,MPA
Fed Adverse,9497EBAB5,US9497EBAB58,MBS - Subprime,AFS,6059.46815,84.344,Yes,0,7.47517055,85.67585498,0,0,0,0,4.2461516,4.412636845,0.333148655,5.750044556,5.637592104,3.844885444,0.395831513,0.355391525,0.575949452,0,0,0,UNITED STATES,MPA
Fed Adverse,23243WAC2,US23243WAC29,MBS - Subprime,AFS,5769.06586,78.991,Yes,0.2144685,4.342798707,73.01381796,0.05977182,344.8275685,344.8275685,0,3.464192299,3.498744628,0.218624129,3.690860792,3.665773107,-1.738399994,0.499768131,0.418229514,0.682281027,0.12372829,1237.282901,1237.282901,UNITED STATES,MPA
Fed Adverse,00075XAE7,US00075XAE76,MBS - Subprime,AFS,3278.57587,80.771,Yes,0.1427832,6.683085102,71.53652675,0.092344732,302.7592117,302.7592117,0,5.05546449,5.157828867,0.62202438,6.694304047,6.835869318,0.114430999,0.368620123,0.330313919,0.666929554,0.093625113,468.1255542,468.1255542,UNITED STATES,MPA
Fed Adverse,36245EAD0,US36245EAD04,MBS - Subprime,AFS,1867.61231,94.776,Yes,0,5.268773692,95.30750574,0,0,0,0,1.565580938,1.609613688,0.045755711,1.689488703,1.689999312,2.949707024,0.369166871,0.291898652,0.580048442,0,0,0,UNITED STATES,MPA
Fed Adverse,17309QAC8,US17309QAC87,MBS - Subprime,AFS,1149.9405,99.669,Yes,0,1.532180395,99.74009959,0,0,0,0,0.280436165,0.282940833,0.002408616,0.283349028,0.282908108,1.324478388,0.307930683,0.331277751,0.484660416,0,0,0,UNITED STATES,MPA
Fed Adverse,17309MAB9,US17309MAB90,MBS - Subprime,AFS,1541.41694,92.64,Yes,0,4.743392728,97.17717543,0,0,0,0,3.739112904,3.851326716,0.23305452,4.420877109,4.336310938,2.146620974,0.288812826,0.301466301,0.453820646,0,0,0,UNITED STATES,MPA
Fed Adverse,94981QAU2,US94981QAU22,MBS - Prime Jumbo,AFS,4519.00248,93.923,Yes,0,6.433501033,99.57333281,0,0,0,0,6.382930459,6.616840744,0.682168831,9.792675992,8.773095173,3.360866015,0.007581178,0.032565536,0.138450933,0,0,0,UNITED STATES,MPA
Fed Adverse,61746RGK1,0,MBS - Subprime,AFS,20525.3161,100,No,0,,,0,0,0,0,5.140246735,5.264168136,0.465109817,6.419678883,6.209467006,0.824846346,0.054955457,0.232021345,0.440953001,0,0,0,UNITED STATES,MPA
Fed Adverse,61746RHS3,0,MBS - Subprime,AFS,9408.04696,100,No,0,,,0,0,0,0,4.955268589,5.06644487,0.412050826,5.892932609,5.73161407,4.487194924,0.037575537,0.177191205,0.393320204,0,0,0,UNITED STATES,MPA
Fed Adverse,040104GU9,0,MBS - Subprime,AFS,3366.61746,100,No,0,,,0,0,0,0,9.031888904,9.281318704,1.134714578,13.08452022,10.81093684,1.299138409,0.066981966,0.161074914,0.351349428,0,0,0,UNITED STATES,MPA
Fed Adverse,61744CFR2,0,MBS - Subprime,AFS,791.73794,100,No,0,,,0,0,0,0,8.097071447,8.295186012,0.858599682,10.59771759,9.110665225,4.893486905,0.056547394,0.201157471,0.397958493,0,0,0,UNITED STATES,MPA
Fed Adverse,59020UMG7,0,MBS - Subprime,AFS,22511.35509,100,No,0,,,0,0,0,0,2.92272599,2.984975148,0.198575533,3.305611535,3.434933762,0.744097829,0.044723172,0.129199512,0.300268137,0,0,0,UNITED STATES,MPA
Fed Adverse,04541GKW1,US04541GKW14,MBS - Subprime,AFS,18241.33274,100,No,0,,,0,0,0,0,4.883096881,4.988015028,0.401872257,5.745768494,5.601590182,0.395140415,0.053189258,0.144130664,0.304271605,0,0,0,UNITED STATES,MPA
Fed Adverse,04541GMC3,US04541GMC32,MBS - Subprime,AFS,18308.24756,100,No,0,,,0,0,0,0,4.794803329,4.894867216,0.397572085,5.686863837,5.550005183,0.22310066,0.058388402,0.165395799,0.342832868,0,0,0,UNITED STATES,MPA
Fed Adverse,03072SG33,0,MBS - Subprime,AFS,20000,100,No,0,,,0,0,0,0,8.280519383,8.491653546,0.852314462,10.87133823,9.136303702,0.870250203,0.157409582,0.275118143,0.463951488,0,0,0,UNITED STATES,MPA
Fed Adverse,71085PCS0,0,MBS - Subprime,AFS,15498,100,No,0,,,0,0,0,0,4.548005521,4.628987525,0.310528259,5.12607177,4.932178212,3.561209572,0.190703751,0.272509653,0.484608582,0,0,0,UNITED STATES,MPA
Fed Adverse,00764MCF2,0,MBS - Subprime,AFS,13786.82231,100,No,0,,,0,0,0,0,7.529363269,7.712571631,0.733479823,9.615348399,8.37958997,0.659620962,0.092377505,0.208348285,0.384892447,0,0,0,UNITED STATES,MPA
Fed Adverse,05948LAN7,US05948LAN73,MBS - Prime Jumbo,AFS,773.13848,100,No,0,,,0,0,0,0,5.011033025,5.152919247,0.440130186,6.479637601,6.229396542,1.820356008,0.000343777,0.031104656,0.176623209,0,0,0,UNITED STATES,MPA
Fed Adverse,76112BTT7,0,MBS - Subprime,AFS,11500,100,No,0,,,0,0,0,0,4.9366237,5.048843421,0.302131477,5.638505739,5.20892237,4.546415812,0.170065863,0.233985302,0.465599382,0,0,0,UNITED STATES,MPA
Fed Adverse,152314JD3,0,MBS - Subprime,AFS,12121.00182,100,No,0,,,0,0,0,0,4.511582941,4.611460966,0.326012634,5.266991473,5.104933346,0.575461704,0.060377246,0.256239461,0.383064494,0,0,0,UNITED STATES,MPA
Fed Adverse,040104FA4,0,MBS - Subprime,AFS,12749.0667,100,No,0,,,0,0,0,0,4.855621293,4.968236409,0.420704042,5.939067814,5.813706478,0.681652119,0.08099326,0.184088266,0.37071243,0,0,0,UNITED STATES,MPA
Fed Adverse,76112BTS9,0,MBS - Subprime,AFS,9871.05506,100,No,0,,,0,0,0,0,1.05652705,1.06952098,0.022302143,1.080619219,1.083568971,2.459743933,0.170065863,0.233985302,0.465599382,0,0,0,UNITED STATES,MPA
Fed Adverse,03072SG25,0,MBS - Subprime,AFS,10000,100,No,0,,,0,0,0,0,2.957593777,3.019787733,0.13934503,3.219800614,3.183641176,0.685525052,0.157409582,0.275118143,0.463951488,0,0,0,UNITED STATES,MPA
Fed Adverse,35729PJD3,0,MBS - Subprime,AFS,8749.50122,100,No,0,,,0,0,0,0,0.895099077,0.905079535,0.016105875,0.913165462,0.912496279,0.69153592,0.113230231,0.277504406,0.525673836,0,0,0,UNITED STATES,MPA
Fed Adverse,61746RHE4,0,MBS - Subprime,AFS,9929.11671,100,No,0,,,0,0,0,0,5.076275609,5.194172524,0.456067024,6.253300731,6.090121721,0.658317343,0.046427799,0.196201966,0.394052097,0,0,0,UNITED STATES,MPA
Fed Adverse,7609854G3,0,MBS - Subprime,AFS,10117.90476,96.5926,Yes,0,4.460134184,102.9648703,0,0,0,0,5.564761881,5.720102319,0.527624655,7.305651274,6.909032463,5.583003952,0.095897405,0.164929811,0.308752462,0,0,0,UNITED STATES,MPA
Fed Adverse,59020UQW8,US59020UQW89,MBS - Subprime,AFS,10000,93.0136,Yes,0,4.791505077,98.86916737,0,0,0,0,6.199651812,6.378375839,0.510152525,7.647358746,6.94313243,1.696085585,0.053043964,0.198620182,0.401817723,0,0,0,UNITED STATES,MPA
Fed Adverse,66987XGG4,US66987XGG43,MBS - Subprime,AFS,9000,100,No,0,,,0,0,0,0,1.048743136,1.060843993,0.018719437,1.070810699,1.065479623,2.307687572,0.006735309,0.093332067,0.309941137,0,0,0,UNITED STATES,MPA
Fed Adverse,06050HKQ0,US06050HKQ01,MBS - First Mortgage,AFS,672.47593,100,No,0,,,0,0,0,0,1.515520639,1.538811031,0.065825885,1.569685944,1.663194393,0.598092526,2.62E-06,0.000311121,0.564051792,0,0,0,UNITED STATES,MPA
Fed Adverse,76112BCM0,0,MBS - Subprime,AFS,8540.25278,100,No,0,,,0,0,0,0,5.396456098,5.53221348,0.480537183,6.790906355,6.419332218,5.031353152,0.117948369,0.183042142,0.334004732,0,0,0,UNITED STATES,MPA
Fed Adverse,84751PCY3,0,MBS - Subprime,AFS,8501.49451,100,No,0,,,0,0,0,0,3.838155539,3.920254258,0.26909575,4.379399044,4.377195585,4.278029816,0.05915147,0.189592604,0.341592428,0,0,0,UNITED STATES,MPA
Fed Adverse,61744CSW7,0,MBS - Subprime,AFS,7418.56572,100,No,0,,,0,0,0,0,0.891237334,0.901390282,0.016566843,0.910104406,0.910392416,0.680462271,0.155565254,0.341081071,0.604571803,0,0,0,UNITED STATES,MPA
Fed Adverse,00764MCT2,0,MBS - Subprime,AFS,6586.86846,100,No,0,,,0,0,0,0,9.080004318,9.294074829,1.042565339,12.02793013,10.12900605,0.488697579,0.080025282,0.178292584,0.361975715,0,0,0,UNITED STATES,MPA
Fed Adverse,94980GAP6,0,MBS - Subprime,AFS,6364.48819,100,No,0,,,0,0,0,0,5.654842277,5.79336444,0.502555966,7.041095756,6.616121261,4.899240554,0.029821787,0.05438886,0.185606397,0,0,0,UNITED STATES,MPA
Fed Adverse,00764MDG9,0,MBS - Subprime,AFS,5426.45519,100,No,0,,,0,0,0,0,1.48631661,1.509203067,0.040642191,1.546728973,1.544121774,0.622666925,0.115703407,0.255411723,0.452748271,0,0,0,UNITED STATES,MPA
Fed Adverse,76112BFH8,0,MBS - Subprime,AFS,4300.68148,100,No,0,,,0,0,0,0,2.716976905,2.775273744,0.127776969,2.975584267,2.95790705,4.291301716,0.1294641,0.234842679,0.432612579,0,0,0,UNITED STATES,MPA
Fed Adverse,22541SG28,0,MBS - Subprime,AFS,3476.0613,100,No,0,,,0,0,0,0,7.510814763,7.694946334,0.75580806,9.691449687,8.508259337,0.710364915,0.064458813,0.249360233,0.46315259,0,0,0,UNITED STATES,MPA
Fed Adverse,86358EMA1,0,MBS - Subprime,AFS,3406.85259,100,No,0,,,0,0,0,0,10.36109004,10.59577094,1.428391271,14.29482463,11.89094301,0.905445539,0.051576564,0.179846656,0.373828212,0,0,0,UNITED STATES,MPA
Fed Adverse,76112BKD1,US76112BKD19,MBS - Subprime,AFS,3368,100,No,0,,,0,0,0,0,6.614336973,6.774242643,0.52732732,8.030261539,7.05150037,4.835123167,0.151056885,0.247555235,0.475249042,0,0,0,UNITED STATES,MPA
Fed Adverse,576433DC7,0,MBS - First Mortgage,AFS,305.8541,91.62,Yes,0,7.168729499,92.19437149,0,0,0,0,2.425723478,2.515777053,0.139753796,3.098441663,3.169368498,7.153796982,0.000548517,0.097780355,0.362390351,0,0,0,UNITED STATES,MPA
Fed Adverse,94980GAQ4,0,MBS - Subprime,AFS,2918.51827,100,No,0,,,0,0,0,0,5.293469724,5.424826016,0.445276952,6.518451007,6.160723098,4.962956199,0.029821787,0.05438886,0.185606397,0,0,0,UNITED STATES,MPA
Fed Adverse,04542BHY1,0,MBS - Subprime,AFS,2722.0438,100,No,0,,,0,0,0,0,4.757794764,4.86749106,0.392809968,5.746654155,5.592370055,0.657907296,0.045777674,0.161421955,0.310094869,0,0,0,UNITED STATES,MPA
Fed Adverse,5899292D9,US5899292D91,MBS - Subprime,AFS,2119.45367,100,No,0,,,0,0,0,0,3.914501914,4.024903102,0.264378438,4.708156535,4.558444192,1.808798835,0.02649195,0.142557326,0.407365,0,0,0,UNITED STATES,MPA
Fed Adverse,03072SKS3,0,MBS - Subprime,AFS,2252.00738,100,No,0,,,0,0,0,0,9.428823395,9.711619803,1.247481895,14.54586705,11.6568558,1.77846007,0.051504174,0.154170801,0.28770632,0,0,0,UNITED STATES,MPA
Fed Adverse,86358EFB7,0,HEL - Closed-End - High LTV,AFS,2074.14688,100,No,0,,,0,0,0,0,10.30528287,10.5212136,1.492798702,14.0046671,12.08861078,4.190680359,0.030518134,0.150712594,0.364500254,0,0,0,UNITED STATES,MPA
Fed Adverse,152314HE3,0,MBS - Subprime,AFS,1788.72633,100,No,0.0585088,,,0.0585088,0,0.0585088,104.6562311,8.890928214,9.17646131,1.140204507,14.00890272,11.4303946,2.246909551,0.092284544,0.249087393,0.358084907,0.008050479,104.6562311,104.6562311,UNITED STATES,MPA
Fed Adverse,71085PCR2,0,MBS - Subprime,AFS,1295.00408,100,No,0,,,0,0,0,0,0.325932821,0.328062573,0.003012217,0.328643079,0.3276661,1.306865433,0.190703751,0.272509653,0.484608582,0,0,0,UNITED STATES,MPA
